"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/31/2021","AQS","040210001","3","6.6","ug/m3 LC","28","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/01/2021","AQS","040210001","3","4.2","ug/m3 LC","18","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/02/2021","AQS","040210001","3","5.3","ug/m3 LC","22","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/03/2021","AQS","040210001","3","4","ug/m3 LC","17","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/04/2021","AQS","040210001","3","3.5","ug/m3 LC","15","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/05/2021","AQS","040210001","3","4.7","ug/m3 LC","20","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/06/2021","AQS","040210001","3","6.2","ug/m3 LC","26","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/07/2021","AQS","040210001","3","6.5","ug/m3 LC","27","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/08/2021","AQS","040210001","3","7.4","ug/m3 LC","31","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/09/2021","AQS","040210001","3","5.9","ug/m3 LC","25","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/10/2021","AQS","040210001","3","5.1","ug/m3 LC","21","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/11/2021","AQS","040210001","3","8.1","ug/m3 LC","34","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/12/2021","AQS","040210001","3","6.2","ug/m3 LC","26","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/13/2021","AQS","040210001","3","3.5","ug/m3 LC","15","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/14/2021","AQS","040210001","3","5","ug/m3 LC","21","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/15/2021","AQS","040210001","3","3.9","ug/m3 LC","16","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/16/2021","AQS","040210001","3","4.8","ug/m3 LC","20","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/17/2021","AQS","040210001","3","3.2","ug/m3 LC","13","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/18/2021","AQS","040210001","3","4.1","ug/m3 LC","17","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/19/2021","AQS","040210001","3","6.5","ug/m3 LC","27","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/20/2021","AQS","040210001","3","10.3","ug/m3 LC","43","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/21/2021","AQS","040210001","3","4.6","ug/m3 LC","19","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/22/2021","AQS","040210001","3","6.9","ug/m3 LC","29","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/23/2021","AQS","040210001","3","7.9","ug/m3 LC","33","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/24/2021","AQS","040210001","3","6","ug/m3 LC","25","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/25/2021","AQS","040210001","3","5.5","ug/m3 LC","23","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/26/2021","AQS","040210001","3","6.5","ug/m3 LC","27","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/27/2021","AQS","040210001","3","5.6","ug/m3 LC","23","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"02/28/2021","AQS","040210001","3","3.4","ug/m3 LC","14","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/01/2021","AQS","040210001","3","4.7","ug/m3 LC","20","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/02/2021","AQS","040210001","3","6","ug/m3 LC","25","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/03/2021","AQS","040210001","3","15.7","ug/m3 LC","59","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/04/2021","AQS","040210001","3","4.7","ug/m3 LC","20","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/05/2021","AQS","040210001","3","7.1","ug/m3 LC","30","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/06/2021","AQS","040210001","3","5.6","ug/m3 LC","23","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/07/2021","AQS","040210001","3","7.6","ug/m3 LC","32","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/08/2021","AQS","040210001","3","6.5","ug/m3 LC","27","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/09/2021","AQS","040210001","3","7.3","ug/m3 LC","30","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/10/2021","AQS","040210001","3","7.7","ug/m3 LC","32","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/11/2021","AQS","040210001","3","5.1","ug/m3 LC","21","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/12/2021","AQS","040210001","3","3.8","ug/m3 LC","16","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/13/2021","AQS","040210001","3","2.3","ug/m3 LC","10","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/14/2021","AQS","040210001","3","4.3","ug/m3 LC","18","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/15/2021","AQS","040210001","3","2.4","ug/m3 LC","10","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/16/2021","AQS","040210001","3","3.7","ug/m3 LC","15","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/17/2021","AQS","040210001","3","4.9","ug/m3 LC","20","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/18/2021","AQS","040210001","3","6.1","ug/m3 LC","25","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/19/2021","AQS","040210001","3","7.3","ug/m3 LC","30","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/20/2021","AQS","040210001","3","4.5","ug/m3 LC","19","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/21/2021","AQS","040210001","3","4.8","ug/m3 LC","20","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/22/2021","AQS","040210001","3","3.1","ug/m3 LC","13","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/23/2021","AQS","040210001","3","5.8","ug/m3 LC","24","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/24/2021","AQS","040210001","3","3.2","ug/m3 LC","13","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/25/2021","AQS","040210001","3","6.3","ug/m3 LC","26","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/30/2021","AQS","040210001","3","5.6","ug/m3 LC","23","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"03/31/2021","AQS","040210001","3","7.5","ug/m3 LC","31","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/01/2021","AQS","040210001","3","9.8","ug/m3 LC","41","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/02/2021","AQS","040210001","3","9.4","ug/m3 LC","39","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/03/2021","AQS","040210001","3","11.1","ug/m3 LC","46","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/04/2021","AQS","040210001","3","8.4","ug/m3 LC","35","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/05/2021","AQS","040210001","3","7.2","ug/m3 LC","30","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/06/2021","AQS","040210001","3","7.7","ug/m3 LC","32","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/07/2021","AQS","040210001","3","8.3","ug/m3 LC","35","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/08/2021","AQS","040210001","3","8.1","ug/m3 LC","34","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/09/2021","AQS","040210001","3","9.5","ug/m3 LC","40","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/10/2021","AQS","040210001","3","7.7","ug/m3 LC","32","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/11/2021","AQS","040210001","3","6.5","ug/m3 LC","27","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/12/2021","AQS","040210001","3","8","ug/m3 LC","33","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/13/2021","AQS","040210001","3","7.2","ug/m3 LC","30","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/14/2021","AQS","040210001","3","5.2","ug/m3 LC","22","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/15/2021","AQS","040210001","3","7.2","ug/m3 LC","30","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/16/2021","AQS","040210001","3","9.2","ug/m3 LC","38","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/17/2021","AQS","040210001","3","9.1","ug/m3 LC","38","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/18/2021","AQS","040210001","3","7.1","ug/m3 LC","30","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/19/2021","AQS","040210001","3","6.5","ug/m3 LC","27","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/20/2021","AQS","040210001","3","5.9","ug/m3 LC","25","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/21/2021","AQS","040210001","3","12.5","ug/m3 LC","52","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/22/2021","AQS","040210001","3","7.4","ug/m3 LC","31","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/23/2021","AQS","040210001","3","9.8","ug/m3 LC","41","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/24/2021","AQS","040210001","3","9.3","ug/m3 LC","39","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/25/2021","AQS","040210001","3","4.8","ug/m3 LC","20","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/26/2021","AQS","040210001","3","5.1","ug/m3 LC","21","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/27/2021","AQS","040210001","3","3.7","ug/m3 LC","15","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/28/2021","AQS","040210001","3","7.2","ug/m3 LC","30","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/29/2021","AQS","040210001","3","4.1","ug/m3 LC","17","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"04/30/2021","AQS","040210001","3","6.5","ug/m3 LC","27","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"05/01/2021","AQS","040210001","3","7.4","ug/m3 LC","31","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
"05/04/2021","AQS","040210001","3","6.2","ug/m3 LC","26","CASA GRANDE DOWNTOWN","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.8775830008606","-111.752222"
